784882611206455298	إيران	-1
784882852743766018	إيران	-1
784884407500939264	إيران	-1
784889228534611968	إيران	0
784889512774213632	إيران	0
784890984266141696	إيران	-1
784891329474068480	إيران	0
784893040422948864	إيران	0
784896706219573248	إيران	-1
784897679881035776	إيران	1
785223049939341312	إيران	0
785223137038307332	إيران	-1
785223192927432704	إيران	-1
785223314369351680	إيران	0
785223330492284928	إيران	0
785223351648288769	إيران	-1
785223388335861761	إيران	-1
785223459496394752	إيران	0
785223997785042945	إيران	0
785224001417338890	إيران	0
785224127808430080	إيران	1
785224148926758912	إيران	-1
785224209492545538	إيران	-1
785224592482766848	إيران	-1
785225356353626112	إيران	-1
785225397415837696	إيران	-1
785225418299301889	إيران	-1
785225644779200514	إيران	-1
785226985278697473	إيران	-1
785230015873122308	إيران	0
785231543153397764	إيران	0
785232239974084608	إيران	0
785232305895899136	إيران	-1
785233418137116672	إيران	-1
785234178510118916	إيران	0
785234573575815168	إيران	-1
785235315996889089	إيران	-1
785236021910892544	إيران	0
785242637066498048	إيران	0
785245673327394816	إيران	0
785246608472571904	إيران	1
785247369721970688	إيران	-1
785248720841342976	إيران	-1
785248902534537216	إيران	-1
785255160146718720	إيران	-1
785256174430068737	إيران	-1
785257007695691777	إيران	0
785258667549593600	إيران	-1
785268144353009664	إيران	-1
785268541339660288	إيران	-1
785949151808937988	إيران	-1
785949875137613824	إيران	-1
785949971975704576	إيران	0
785950219682848769	إيران	-1
785950777214926848	إيران	-1
785950788627619841	إيران	-1
785950818071613440	إيران	-1
785950832625876992	إيران	0
785950845515001857	إيران	-1
785950867858096128	إيران	0
785950915215953920	إيران	0
785950923906551808	إيران	0
785950942680195072	إيران	-1
785950982534492160	إيران	-1
785951082010771457	إيران	0
785951100151169024	إيران	-1
785951863158018048	إيران	0
785952332211167232	إيران	-1
785953829619658753	إيران	-1
785954117139197953	إيران	0
785954608359366656	إيران	-1
785955561942712320	إيران	1
785957196915961856	إيران	-1
785957347571163136	إيران	-1
785959043428941825	إيران	-1
785959671513382912	إيران	0
785963779771273216	إيران	-1
785966686260322309	إيران	0
785967185055387649	إيران	0
785968351663255552	إيران	-1
785971344672366592	إيران	-1
785971838899847168	إيران	-1
785974615084507137	إيران	-1
785976593428652032	إيران	-1
785977855540924416	إيران	0
785983398338781184	إيران	-1
785987352766316544	إيران	-1
785988485626724352	إيران	0
785628864013803528	اردوغان	0
785628908943212544	اردوغان	-1
785628921798750208	اردوغان	1
785629084525203456	اردوغان	0
785629165693366272	اردوغان	0
785629170374148096	اردوغان	-1
785629247201239040	اردوغان	1
785629280810233856	اردوغان	0
785629291966926848	اردوغان	-1
785629319041323009	اردوغان	-1
785629358459392000	اردوغان	0
785629360971800576	اردوغان	-1
785629438276935680	اردوغان	0
785629442521567236	اردوغان	0
785629524008562688	اردوغان	-1
785629559995498496	اردوغان	0
785629625548435456	اردوغان	-1
785629665390133249	اردوغان	1
785629669991280641	اردوغان	0
785629731265839104	اردوغان	-1
785629823418896384	اردوغان	0
785629828380753920	اردوغان	0
785629833699192832	اردوغان	-1
785629925088821248	اردوغان	1
785630101069238272	اردوغان	0
785630101778100224	اردوغان	-1
785630123571589122	اردوغان	-1
785630170812153857	اردوغان	-1
785630177317441536	اردوغان	-1
785630239292403712	اردوغان	1
785630292501467137	اردوغان	-1
785630374432952320	اردوغان	0
785630423699296256	اردوغان	0
785630436236095488	اردوغان	0
785630458583347200	اردوغان	-1
785630558860681216	اردوغان	-1
785630603043409920	اردوغان	-1
785630638779039744	اردوغان	1
785630668151779328	اردوغان	-1
785630788876369920	اردوغان	1
785630805460738048	اردوغان	-1
785991917314117632	اردوغان	-1
785991969264852992	اردوغان	0
785991971810705408	اردوغان	0
785991984657956865	اردوغان	0
785992010272497664	اردوغان	0
785992015792246784	اردوغان	-1
785992021869748224	اردوغان	-1
785992056443371520	اردوغان	-1
785992067432456192	اردوغان	0
785992127125811201	اردوغان	-1
785992131630489600	اردوغان	-1
785992217181687808	اردوغان	0
785992282281504768	اردوغان	0
785992363663581184	اردوغان	-1
785992394269270017	اردوغان	1
785992405061218304	اردوغان	-1
785992406827237377	اردوغان	1
785992418927579136	اردوغان	-1
785992421628837889	اردوغان	-1
785992456458407936	اردوغان	-1
785992456823332864	اردوغان	-1
785992486019796992	اردوغان	0
785992489035522048	اردوغان	0
785992554512867329	اردوغان	0
785992554668036096	اردوغان	0
785992585311584256	اردوغان	-1
785992603070304256	اردوغان	1
785992623051931648	اردوغان	0
785992642802966528	اردوغان	-1
785992663065583616	اردوغان	-1
785992690601172992	اردوغان	0
785992690647334913	اردوغان	1
785992700302614528	اردوغان	-1
785992749053075456	اردوغان	-1
785992797790797824	اردوغان	-1
785992874332721152	اردوغان	0
785992890132623360	اردوغان	-1
785992890203922433	اردوغان	0
785992896390377472	اردوغان	-1
785992902333886465	اردوغان	-1
785992905903239168	اردوغان	-1
785992907484307456	اردوغان	0
785992933354897408	اردوغان	-1
785992937612214280	اردوغان	-1
785992941252800512	اردوغان	0
785992957262438402	اردوغان	-1
785992960823427072	اردوغان	1
785992985167142912	اردوغان	0
785993002447671296	اردوغان	0
785993010702118912	اردوغان	0
785993028381110272	اردوغان	0
785993062078091265	اردوغان	-1
785993127022723072	اردوغان	0
785993200393682944	اردوغان	0
785993215639977984	اردوغان	0
785993221541203969	اردوغان	0
785993223974088704	اردوغان	-1
785993258333798400	اردوغان	0
785993280416874497	اردوغان	0
785268199755550720	الارهاب	-1
785268282303610881	الارهاب	-1
785268299139584000	الارهاب	-1
785268302222331905	الارهاب	-1
785268322535432193	الارهاب	-1
785268331947429892	الارهاب	-1
785268336422752256	الارهاب	-1
785268340243763202	الارهاب	-1
785268372418203649	الارهاب	-1
785268489611309056	الارهاب	-1
785626846121627648	الارهاب	-1
785626926589284352	الارهاب	-1
785626930217357312	الارهاب	-1
785626974056095744	الارهاب	-1
785627019933585408	الارهاب	-1
785627100313104386	الارهاب	-1
785627183775559680	الارهاب	-1
785627199684608000	الارهاب	-1
785627264482500608	الارهاب	-1
785627277367373824	الارهاب	-1
785627332023357440	الارهاب	-1
785627357143072769	الارهاب	-1
785627439959515136	الارهاب	-1
785627512374226944	الارهاب	-1
785627665273384960	الارهاب	-1
785627670340141056	الارهاب	-1
785627739025911809	الارهاب	-1
785627774287577088	الارهاب	-1
785627791350005760	الارهاب	-1
785627815173562368	الارهاب	-1
785627984569008128	الارهاب	-1
785628104429568000	الارهاب	-1
785628140370468864	الارهاب	0
785628153117085697	الارهاب	-1
785628268745617408	الارهاب	-1
785628275402047488	الارهاب	-1
785628309837185024	الارهاب	-1
785628398613884928	الارهاب	-1
785628487453376513	الارهاب	-1
785628558987239424	الارهاب	-1
785628665396723712	الارهاب	-1
785628853033140224	الارهاب	-1
785628934729822208	الارهاب	-1
785628969123086338	الارهاب	-1
785628994901254144	الارهاب	-1
785629042812809216	الارهاب	-1
785629097712087040	الارهاب	-1
785629140124925954	الارهاب	-1
785629270546591748	الارهاب	-1
785629360652967936	الارهاب	-1
785629402042363904	الارهاب	-1
785629535203041280	الارهاب	-1
785629665532653568	الارهاب	-1
785629691290017792	الارهاب	0
785629730343182336	الارهاب	-1
785629733484625921	الارهاب	-1
785629763268448256	الارهاب	-1
785629779596828672	الارهاب	-1
785629835741855744	الارهاب	-1
785629851218747393	الارهاب	-1
785629888921337856	الارهاب	-1
785629990675222528	الارهاب	-1
785630029166379008	الارهاب	0
785630102579212288	الارهاب	-1
785630186536599552	الارهاب	-1
785630445446664192	الارهاب	-1
785630699764285444	الارهاب	-1
785630721071341568	الارهاب	-1
785630752696303616	الارهاب	-1
785630883797667840	الارهاب	-1
785630927745650688	الارهاب	-1
785630931671449600	الارهاب	-1
785991289875619840	الارهاب	-1
785991295823060992	الارهاب	-1
785991352328871936	الارهاب	-1
785991397648334849	الارهاب	-1
785991625193512960	الارهاب	-1
785991677051858944	الارهاب	-1
785991719003295744	الارهاب	-1
785991743665803264	الارهاب	-1
785992052156796928	الارهاب	-1
785992075426750464	الارهاب	-1
785992083081457664	الارهاب	-1
785992230574166016	الارهاب	0
785992467350978560	الارهاب	-1
785992509893832704	الارهاب	-1
785992624255623168	الارهاب	-1
785992633512583168	الارهاب	-1
785992657910763521	الارهاب	-1
785992707009380354	الارهاب	-1
785992748549730304	الارهاب	-1
785992955555409920	الارهاب	-1
785993011192799233	الارهاب	-1
785993075441229824	الارهاب	-1
785993080851861504	الارهاب	-1
785993105942118400	الارهاب	-1
785993117396766720	الارهاب	-1
785993139609886720	الارهاب	-1
785993230928252928	الارهاب	-1
785993280416874497	الارهاب	-1
785630200172257280	الاسلام	-1
785630223131893760	الاسلام	1
785630242140463104	الاسلام	0
785630252852768772	الاسلام	1
785630283290730500	الاسلام	1
785630315880513536	الاسلام	1
785630322822119424	الاسلام	1
785630345475403776	الاسلام	1
785630345874071552	الاسلام	1
785630346259865600	الاسلام	1
785630364773576704	الاسلام	1
785630371958427648	الاسلام	1
785630378413395968	الاسلام	1
785630380762230784	الاسلام	0
785630469299789824	الاسلام	0
785630469303988225	الاسلام	1
785630481710714880	الاسلام	-1
785630484730671104	الاسلام	1
785630503479177216	الاسلام	0
785630528871534592	الاسلام	1
785630555102732289	الاسلام	1
785630588497698817	الاسلام	1
785630646949539840	الاسلام	1
785630656420347904	الاسلام	1
785630684220100608	الاسلام	0
785630695515361285	الاسلام	1
785630704977707008	الاسلام	0
785630739144507392	الاسلام	0
785630811227840512	الاسلام	0
785630861639217152	الاسلام	1
785630904123260928	الاسلام	1
785630933307252736	الاسلام	0
785992242796306432	الاسلام	1
785992247854632961	الاسلام	1
785992254498467840	الاسلام	0
785992259225411584	الاسلام	1
785992283212673024	الاسلام	1
785992295585808384	الاسلام	1
785992313340395520	الاسلام	1
785992320982323200	الاسلام	1
785992358059995136	الاسلام	1
785992372173832194	الاسلام	1
785992412200132608	الاسلام	1
785992434660573184	الاسلام	1
785992436371845120	الاسلام	1
785992437386870784	الاسلام	-1
785992446551490564	الاسلام	1
785992480097435648	الاسلام	1
785992495566057472	الاسلام	1
785992505317847041	الاسلام	0
785992522812235781	الاسلام	1
785992528155799552	الاسلام	1
785992531171483650	الاسلام	0
785992536804331520	الاسلام	0
785992552436658176	الاسلام	0
785992586544738304	الاسلام	1
785992594979422208	الاسلام	1
785992604483723264	الاسلام	1
785992604584439808	الاسلام	1
785992624255623168	الاسلام	1
785992645575344128	الاسلام	1
785992659517206529	الاسلام	0
785992665640951812	الاسلام	1
785992670137245696	الاسلام	-1
785992678399963136	الاسلام	0
785992707835584512	الاسلام	1
785992710163488769	الاسلام	0
785992715184078848	الاسلام	0
785992759530381312	الاسلام	1
785992775087063040	الاسلام	0
785992781491765248	الاسلام	1
785992801402097664	الاسلام	-1
785992849531736064	الاسلام	1
785992883815981057	الاسلام	1
785992891936022528	الاسلام	1
785992912450494465	الاسلام	1
785992915235536897	الاسلام	1
785992954091544576	الاسلام	1
785992973439889408	الاسلام	1
785992980620423168	الاسلام	1
785993057640517632	الاسلام	1
785993069141319684	الاسلام	1
785993080302342145	الاسلام	0
785993088938283008	الاسلام	1
785993116331433984	الاسلام	1
785993144022265856	الاسلام	1
785993162108043264	الاسلام	1
785993165933277184	الاسلام	0
785993169154473988	الاسلام	0
785993169922129920	الاسلام	0
785993175525711872	الاسلام	1
785993187517161472	الاسلام	1
785993200154521600	الاسلام	1
785993213089841154	الاسلام	1
785993216495583234	الاسلام	0
785993229896445952	الاسلام	1
785993321995001856	الاسلام	0
785993326772256768	الاسلام	1
785993336452702208	الاسلام	0
785993361605988353	الاسلام	1
784905083490271233	السعودية	0
784905287761354752	السعودية	0
784905978345091073	السعودية	0
785259164977201152	السعودية	0
785259262884843520	السعودية	0
785259804650504192	السعودية	-1
785260846167552000	السعودية	0
785261066062364672	السعودية	0
785261505474359296	السعودية	-1
785261525611274240	السعودية	0
785261698001227776	السعودية	0
785261739575242752	السعودية	0
785262099958235136	السعودية	-1
785262991856074757	السعودية	1
785263001863675911	السعودية	1
785263152325881856	السعودية	-1
785263170998964225	السعودية	-1
785263204859539456	السعودية	-1
785263409931640833	السعودية	1
785264056861020160	السعودية	0
785265068770492416	السعودية	0
785265370173149184	السعودية	1
785265491543666689	السعودية	1
785265741276803072	السعودية	0
785265821148909568	السعودية	-1
785265861724672000	السعودية	1
785266333768380416	السعودية	0
785266363854036992	السعودية	0
785266529873063936	السعودية	-1
785267477836103680	السعودية	0
785268012857303044	السعودية	0
785268281787703296	السعودية	-1
785268594422738944	السعودية	0
785625369835548672	السعودية	0
785625474202497024	السعودية	0
785625481936707584	السعودية	0
785625521971404800	السعودية	0
785625621405851649	السعودية	0
785625923504762880	السعودية	-1
785626362497204224	السعودية	0
785626463261302784	السعودية	0
785626521524318208	السعودية	0
785626555431133184	السعودية	1
785626727951269888	السعودية	0
785627019245748224	السعودية	0
785627612534149120	السعودية	0
785627619312148484	السعودية	0
785627749335597056	السعودية	-1
785628463252197380	السعودية	1
785628697675956225	السعودية	0
785629369079398400	السعودية	0
785630018529624064	السعودية	0
785630166726868992	السعودية	0
785630262243815424	السعودية	0
785630290832072704	السعودية	0
785630530540859392	السعودية	-1
785985904015872000	السعودية	0
785985909346873344	السعودية	0
785985961868062720	السعودية	0
785985970332205058	السعودية	0
785985977672146944	السعودية	-1
785986051693285376	السعودية	0
785986229238136832	السعودية	-1
785986276679946240	السعودية	-1
785986602631692288	السعودية	0
785986604795990020	السعودية	0
785986606725337088	السعودية	1
785986711276883968	السعودية	0
785987116941672448	السعودية	-1
785987275582611456	السعودية	0
785987318498807808	السعودية	0
785987550456471552	السعودية	1
785987670854033408	السعودية	0
785987698410618880	السعودية	1
785987731356848129	السعودية	0
785987798927048704	السعودية	0
785987892183171073	السعودية	-1
785987995631575040	السعودية	1
785988006238883840	السعودية	0
785988194059874312	السعودية	0
785988236917219328	السعودية	0
785988979430686720	السعودية	1
785989220737421312	السعودية	0
785989772036739073	السعودية	-1
785989932053569536	السعودية	1
785990100710744066	السعودية	0
785990154221555712	السعودية	-1
785990311780626432	السعودية	0
785990553506721793	السعودية	0
785990698608762880	السعودية	-1
785990857056985088	السعودية	0
785991630897676288	السعودية	0
785991894572556288	السعودية	1
785992035618525184	السعودية	0
785992807798431744	السعودية	0
785992911309504512	السعودية	0
785992953252704256	السعودية	0
785992988438724610	السعودية	0
785993079312515072	السعودية	0
785993116868284416	السعودية	1
785630058362834944	العراق	0
785630066336206848	العراق	0
785630102260441089	العراق	0
785630111550803968	العراق	0
785630131402444800	العراق	0
785630140013416451	العراق	0
785630142089617408	العراق	0
785630152361467904	العراق	0
785630186188464128	العراق	0
785630237174431744	العراق	-1
785630300848136192	العراق	0
785630366468018176	العراق	-1
785630380762230784	العراق	0
785630414706765828	العراق	0
785630418968178688	العراق	0
785630439448932352	العراق	1
785630457291476992	العراق	0
785630478791544832	العراق	0
785630541462863872	العراق	1
785630547678785537	العراق	0
785630549243199489	العراق	0
785630587705028608	العراق	0
785630610408804356	العراق	0
785630644986605568	العراق	-1
785630665526087681	العراق	0
785630714297479169	العراق	0
785630724514865153	العراق	0
785630752696303616	العراق	0
785630818450362368	العراق	0
785630855549095936	العراق	0
785630857591656448	العراق	1
785630878936563713	العراق	0
785630931763822592	العراق	0
785992739548696576	العراق	-1
785992749053075456	العراق	0
785992768531292160	العراق	1
785992771970691073	العراق	0
785992802463313920	العراق	0
785992804375814145	العراق	0
785992810445021184	العراق	0
785992816719724544	العراق	0
785992841029906432	العراق	0
785992873741197312	العراق	-1
785992898047344640	العراق	0
785992902333886465	العراق	-1
785992930205003776	العراق	0
785992932528644096	العراق	0
785992933354897408	العراق	-1
785992937612214280	العراق	0
785992948743860224	العراق	0
785992953525329920	العراق	0
785992977885884417	العراق	-1
785992985867542529	العراق	0
785992996802142208	العراق	0
785993023633195009	العراق	0
785993031648317440	العراق	0
785993032432754688	العراق	1
785993035528101888	العراق	0
785993052795998208	العراق	0
785993056713601024	العراق	0
785993068713381889	العراق	-1
785993081673945088	العراق	1
785993084752502786	العراق	0
785993087827009536	العراق	0
785993093376016384	العراق	0
785993125223395328	العراق	-1
785993127022723072	العراق	0
785993133893029888	العراق	0
785993138041217024	العراق	-1
785993154340225024	العراق	-1
785993156802252804	العراق	0
785993160921063424	العراق	-1
785993161004965888	العراق	0
785993161294348288	العراق	0
785993168831610880	العراق	0
785993180000972800	العراق	0
785993195809234944	العراق	0
785993209189195776	العراق	0
785993210921443328	العراق	0
785993215639977984	العراق	-1
785993221541203969	العراق	0
785993229175062528	العراق	0
785993232630984704	العراق	1
785993244291297284	العراق	0
785993246321184768	العراق	0
785993249873883136	العراق	0
785993279095640064	العراق	0
785993279410212864	العراق	0
785993291770826752	العراق	0
785993295914729473	العراق	0
785993304647225351	العراق	0
785993314784927745	العراق	-1
785993327921463296	العراق	1
785993328974295040	العراق	0
785993330819731457	العراق	0
785993342765129729	العراق	-1
785993353250873346	العراق	0
785993359886262276	العراق	0
785993361429766144	العراق	-1
785993367121453060	العراق	0
785248848612655104	امازون	0
785251191060070400	امازون	0
785253539169861632	امازون	0
785254318635032576	امازون	0
785256034529058816	امازون	0
785256225080565761	امازون	1
785256414390394880	امازون	0
785256799905677312	امازون	1
785260914102730752	امازون	1
785263403677933568	امازون	0
785265342331416576	امازون	0
785267342376898563	امازون	0
785267661244604416	امازون	0
785581141000617984	امازون	0
785581295116095488	امازون	1
785581311532625920	امازون	0
785581694992646144	امازون	1
785582002166763520	امازون	0
785584474570588160	امازون	1
785585898729635840	امازون	0
785586384165806080	امازون	0
785587341519978496	امازون	0
785587510323908608	امازون	1
785587582549757953	امازون	0
785589004267884546	امازون	1
785589478295494658	امازون	0
785590091158790144	امازون	1
785590306385305601	امازون	0
785590870276014080	امازون	0
785591314243018752	امازون	0
785595206246727680	امازون	1
785595491941752832	امازون	0
785597457036173312	امازون	0
785600177642102784	امازون	0
785600925192818688	امازون	0
785602133626384384	امازون	0
785602804828270593	امازون	0
785602999293018113	امازون	1
785605382475427840	امازون	1
785609665811877892	امازون	0
785610589460656128	امازون	0
785611929100382208	امازون	0
785614815435816961	امازون	0
785617506471927809	امازون	0
785620734865469440	امازون	1
785621434441891841	امازون	1
785623252878123008	امازون	1
785623366279409664	امازون	1
785624905752555524	امازون	0
785627489674506242	امازون	0
785629906621177856	امازون	1
785630210830000128	امازون	0
785630403130429440	امازون	1
785927592788582400	امازون	1
785927631472582656	امازون	0
785929101039329281	امازون	1
785929148904591361	امازون	0
785930495729209349	امازون	-1
785931004930301956	امازون	0
