785992418927579136	negative
785992421628837889	negative
785992456458407936	neutral
785992456823332864	negative
785992486019796992	negative
785992489035522048	neutral
785992554512867329	negative
785992554668036096	negative
785992585311584256	negative
785992603070304256	positive
785992623051931648	negative
785992642802966528	neutral
785992663065583616	negative
785992690601172992	neutral
785992690647334913	neutral
785992700302614528	negative
785992749053075456	negative
785992797790797824	negative
785992874332721152	negative
785992890132623360	negative
785992890203922433	positive
785992896390377472	negative
785992902333886465	negative
785992905903239168	negative
785992907484307456	neutral
785992933354897408	neutral
785992937612214280	neutral
785992941252800512	neutral
785992957262438402	negative
785992960823427072	positive
785992985167142912	negative
785993002447671296	negative
785993010702118912	negative
785993028381110272	neutral
785993062078091265	negative
785993127022723072	neutral
785993200393682944	neutral
785993215639977984	negative
785993221541203969	negative
785993223974088704	negative
785993258333798400	negative
785993280416874497	negative
785268199755550720	negative
785268282303610881	negative
785268299139584000	negative
785268302222331905	negative
785268322535432193	negative
785268331947429892	negative
785268336422752256	negative
785268340243763202	negative
785268372418203649	negative
785268489611309056	neutral
785626846121627648	negative
785626926589284352	negative
785626930217357312	neutral
785626974056095744	negative
785627019933585408	negative
785627100313104386	negative
785627183775559680	neutral
785627199684608000	negative
785627264482500608	neutral
785627277367373824	neutral
785627332023357440	negative
785627357143072769	negative
785627439959515136	negative
785627512374226944	negative
785627665273384960	negative
785627670340141056	neutral
785627739025911809	neutral
785627774287577088	negative
785627791350005760	neutral
785627815173562368	neutral
785627984569008128	neutral
785628104429568000	neutral
785628140370468864	negative
785628153117085697	negative
785628268745617408	negative
785628275402047488	negative
785628309837185024	negative
785628398613884928	negative
785628487453376513	negative
785628558987239424	negative
785628665396723712	negative
785628853033140224	negative
785628934729822208	neutral
785628969123086338	negative
785628994901254144	positive
785629042812809216	negative
785629097712087040	negative
785629140124925954	negative
785629270546591748	negative
785629360652967936	neutral
785629402042363904	neutral
785629535203041280	negative
785629665532653568	positive
785629691290017792	neutral
785629730343182336	negative
785629733484625921	negative
785629763268448256	negative
785629779596828672	neutral
785629835741855744	positive
785629851218747393	negative
785629888921337856	negative
785629990675222528	negative
785630029166379008	negative
785630102579212288	negative
785630186536599552	positive
785630445446664192	negative
785630699764285444	neutral
785630721071341568	negative
785630752696303616	negative
785630883797667840	negative
785630927745650688	negative
785630931671449600	negative
785991289875619840	negative
785991295823060992	neutral
785991352328871936	positive
785991397648334849	negative
785991625193512960	negative
785991677051858944	neutral
785991719003295744	neutral
785991743665803264	negative
785992052156796928	negative
785992075426750464	negative
785992083081457664	negative
785992230574166016	neutral
785992467350978560	negative
785992509893832704	neutral
785992624255623168	neutral
785992633512583168	negative
785992657910763521	negative
785992707009380354	negative
785992748549730304	negative
785992955555409920	negative
785993011192799233	negative
785993075441229824	negative
785993080851861504	neutral
785993105942118400	positive
785993117396766720	negative
785993139609886720	negative
785993230928252928	negative
785993280416874497	negative
785630200172257280	negative
785630223131893760	neutral
785630242140463104	negative
785630252852768772	positive
785630283290730500	neutral
785630315880513536	positive
785630322822119424	negative
785630345475403776	positive
785630345874071552	neutral
785630346259865600	negative
785630364773576704	neutral
785630371958427648	neutral
785630378413395968	negative
785630380762230784	neutral
785630469299789824	neutral
785630469303988225	neutral
785630481710714880	negative
785630484730671104	positive
785630503479177216	neutral
785630528871534592	positive
785630555102732289	positive
785630588497698817	positive
785630646949539840	positive
785630656420347904	negative
785630684220100608	neutral
785630695515361285	negative
785630704977707008	negative
785630739144507392	negative
785630811227840512	neutral
785630861639217152	positive
785630904123260928	positive
785630933307252736	neutral
785992242796306432	negative
785992247854632961	negative
785992254498467840	negative
785992259225411584	neutral
785992283212673024	positive
785992295585808384	neutral
785992313340395520	positive
785992320982323200	positive
785992358059995136	positive
785992372173832194	positive
785992412200132608	negative
785992434660573184	neutral
785992436371845120	positive
785992437386870784	negative
785992446551490564	neutral
785992480097435648	positive
785992495566057472	neutral
785992505317847041	negative
785992522812235781	positive
785992528155799552	positive
785992531171483650	negative
785992536804331520	negative
785992552436658176	negative
785992586544738304	negative
785992594979422208	negative
785992604483723264	positive
785992604584439808	positive
785992624255623168	neutral
785992645575344128	neutral
785992659517206529	neutral
785992665640951812	positive
785992670137245696	negative
785992678399963136	negative
785992707835584512	neutral
785992710163488769	neutral
785992715184078848	neutral
785992759530381312	negative
785992775087063040	negative
785992781491765248	positive
785992801402097664	negative
785992849531736064	neutral
785992883815981057	positive
785992891936022528	positive
785992912450494465	negative
785992915235536897	neutral
785992954091544576	negative
785992973439889408	negative
785992980620423168	neutral
785993057640517632	negative
785993069141319684	negative
785993080302342145	negative
785993088938283008	positive
785993116331433984	positive
785993144022265856	positive
785993162108043264	positive
785993165933277184	negative
785993169154473988	negative
785993169922129920	negative
785993175525711872	neutral
785993187517161472	negative
785993200154521600	positive
785993213089841154	positive
785993216495583234	negative
785993229896445952	negative
785993321995001856	neutral
785993326772256768	negative
785993336452702208	negative
785993361605988353	neutral
784905083490271233	negative
784905287761354752	positive
784905978345091073	negative
785259164977201152	neutral
785259262884843520	negative
785259804650504192	negative
785260846167552000	negative
785261066062364672	neutral
785261505474359296	negative
785261525611274240	neutral
785261698001227776	positive
785261739575242752	neutral
785262099958235136	negative
785262991856074757	neutral
785263001863675911	positive
785263152325881856	negative
785263170998964225	negative
785263204859539456	negative
785263409931640833	neutral
785264056861020160	neutral
785265068770492416	negative
785265370173149184	positive
785265491543666689	positive
785265741276803072	positive
785265821148909568	negative
785265861724672000	neutral
785266333768380416	positive
785266363854036992	neutral
785266529873063936	negative
785267477836103680	neutral
785268012857303044	neutral
785268281787703296	negative
785268594422738944	negative
785625369835548672	neutral
785625474202497024	negative
785625481936707584	negative
785625521971404800	negative
785625621405851649	negative
785625923504762880	negative
785626362497204224	negative
785626463261302784	negative
785626521524318208	neutral
785626555431133184	positive
785626727951269888	negative
785627019245748224	neutral
785627612534149120	neutral
785627619312148484	neutral
785627749335597056	negative
785628463252197380	neutral
785628697675956225	neutral
785629369079398400	positive
785630018529624064	neutral
785630166726868992	neutral
785630262243815424	neutral
785630290832072704	negative
785630530540859392	negative
785985904015872000	negative
785985909346873344	neutral
785985961868062720	negative
785985970332205058	positive
785985977672146944	negative
785986051693285376	neutral
785986229238136832	negative
785986276679946240	positive
785986602631692288	neutral
785986604795990020	neutral
785986606725337088	positive
785986711276883968	neutral
785987116941672448	negative
785987275582611456	neutral
785987318498807808	neutral
785987550456471552	positive
785987670854033408	neutral
785987698410618880	neutral
785987731356848129	neutral
785987798927048704	neutral
785987892183171073	negative
785987995631575040	positive
785988006238883840	neutral
785988194059874312	neutral
785988236917219328	neutral
785988979430686720	positive
785989220737421312	neutral
785989772036739073	neutral
785989932053569536	positive
785990100710744066	neutral
785990154221555712	negative
785990311780626432	neutral
785990553506721793	negative
785990698608762880	negative
785990857056985088	neutral
785991630897676288	negative
785991894572556288	positive
785992035618525184	neutral
785992807798431744	negative
785992911309504512	neutral
785992953252704256	neutral
785992988438724610	negative
785993079312515072	negative
785993116868284416	positive
785630058362834944	negative
785630066336206848	negative
785630102260441089	negative
785630111550803968	negative
785630131402444800	negative
785630140013416451	negative
785630142089617408	neutral
785630152361467904	neutral
785630186188464128	negative
785630237174431744	neutral
785630300848136192	neutral
785630366468018176	negative
785630380762230784	positive
785630414706765828	negative
785630418968178688	neutral
785630439448932352	positive
785630457291476992	neutral
785630478791544832	neutral
785630541462863872	positive
785630547678785537	negative
785630549243199489	negative
785630587705028608	neutral
785630610408804356	negative
785630644986605568	negative
785630665526087681	negative
785630714297479169	negative
785630724514865153	neutral
785630752696303616	negative
785630818450362368	negative
785630855549095936	negative
785630857591656448	positive
785630878936563713	neutral
785630931763822592	negative
785992739548696576	negative
785992749053075456	negative
785992768531292160	neutral
785992771970691073	positive
785992802463313920	negative
785992804375814145	negative
785992810445021184	neutral
785992816719724544	neutral
785992841029906432	neutral
785992873741197312	negative
785992898047344640	negative
785992902333886465	negative
785992930205003776	neutral
785992932528644096	neutral
785992933354897408	negative
785992937612214280	negative
785992948743860224	neutral
785992953525329920	positive
785992977885884417	negative
785992985867542529	neutral
785992996802142208	negative
785993023633195009	neutral
785993031648317440	positive
785993032432754688	positive
785993035528101888	negative
785993052795998208	neutral
785993056713601024	negative
785993068713381889	negative
785993081673945088	positive
785993084752502786	negative
785993087827009536	negative
785993093376016384	neutral
785993125223395328	negative
785993127022723072	positive
785993133893029888	negative
785993138041217024	neutral
785993154340225024	negative
785993156802252804	neutral
785993160921063424	negative
785993161004965888	negative
785993161294348288	negative
785993168831610880	positive
785993180000972800	positive
785993195809234944	neutral
785993209189195776	negative
785993210921443328	negative
785993215639977984	negative
785993221541203969	neutral
785993229175062528	neutral
785993232630984704	neutral
785993244291297284	neutral
785993246321184768	negative
785993249873883136	neutral
785993279095640064	negative
785993279410212864	neutral
785993291770826752	negative
785993295914729473	positive
785993304647225351	neutral
785993314784927745	negative
785993327921463296	neutral
785993328974295040	positive
785993330819731457	negative
785993342765129729	negative
785993353250873346	negative
785993359886262276	negative
785993361429766144	negative
785993367121453060	neutral
785248848612655104	negative
785251191060070400	neutral
785253539169861632	neutral
785254318635032576	neutral
785256034529058816	neutral
785256225080565761	neutral
785256414390394880	neutral
785256799905677312	positive
785260914102730752	neutral
785263403677933568	neutral
785265342331416576	neutral
785267342376898563	neutral
785267661244604416	negative
785581141000617984	neutral
785581295116095488	positive
785581311532625920	neutral
785581694992646144	positive
785582002166763520	neutral
785584474570588160	neutral
785585898729635840	neutral
785586384165806080	neutral
785587341519978496	neutral
785587510323908608	positive
785587582549757953	negative
785589004267884546	positive
785589478295494658	neutral
785590091158790144	positive
785590306385305601	neutral
785590870276014080	neutral
785591314243018752	neutral
785595206246727680	neutral
785595491941752832	neutral
785597457036173312	neutral
785600177642102784	neutral
785600925192818688	neutral
785602133626384384	neutral
785602804828270593	neutral
785602999293018113	positive
785605382475427840	positive
785609665811877892	neutral
785610589460656128	neutral
785611929100382208	neutral
785614815435816961	neutral
785617506471927809	neutral
785620734865469440	neutral
785621434441891841	neutral
785623252878123008	neutral
785623366279409664	positive
785624905752555524	neutral
785627489674506242	neutral
785629906621177856	neutral
785630210830000128	neutral
785630403130429440	positive
785927592788582400	neutral
785927631472582656	neutral
785929101039329281	positive
785929148904591361	neutral
785930495729209349	neutral
785931004930301956	neutral
785931046651105280	neutral
785931949001019393	neutral
785933408270635008	neutral
785933703323217920	neutral
785934587843215360	positive
785934921567182848	neutral
785944956464668672	neutral
785946838801068032	neutral
785949103842701312	neutral
785949381199532032	neutral
785953746601795585	positive
785954233136902145	neutral
785957580984164352	neutral
785958748128964609	neutral
785960698371252224	neutral
785961195148804096	neutral
785961929969897472	positive
785962357491195904	neutral
785962773452877824	neutral
785963954950504448	neutral
785967142000787460	negative
785968183794696192	neutral
785968726730502144	neutral
785969172815704068	positive
785969884534566912	neutral
785970192081887232	neutral
785970259492737025	neutral
785971311256432640	negative
785972172074446848	positive
785975021160263680	negative
785975742182162432	negative
785976918239739904	neutral
785978652806770688	positive
785980560128679937	neutral
785980660540473344	neutral
785981878331400192	neutral
785982583192555520	neutral
785983796512493568	neutral
785984740465733632	neutral
785991989724577792	neutral
785992611471495168	positive
785268511794991104	negative
785613428035432448	neutral
785613650497302528	negative
785613855821037568	negative
785614008854409216	negative
785614628327985152	negative
785614669411127297	negative
785616294934708224	negative
785616987812536324	negative
785617112102559744	negative
785617206302343168	negative
785617632686923776	negative
785617687296765952	neutral
785618446251720704	neutral
785618734585184260	negative
785619052681109504	negative
785619528013213696	negative
785619751817113600	neutral
785619773220683776	negative
785619955916103680	neutral
785619993341923328	negative
785620354970574848	neutral
785620356937621504	negative
785620776481415168	neutral
785620912963981313	neutral
785621333774372865	neutral
785622493012844544	negative
785622925122662400	negative
785623285178523648	negative
785623569816555520	negative
785623729430724608	neutral
785623816076754944	negative
785623954635513856	positive
785623990471692288	negative
785624444995768320	positive
785625174762717184	positive
785625797495324676	negative
785626020544143360	negative
785626470148403200	negative
785627108487770112	neutral
785627236296695808	neutral
785627296577257473	neutral
785628095352930306	negative
785628276727373824	neutral
785628565861765120	negative
785629539133042688	neutral
785630349216849922	negative
785630612069740544	neutral
785985674625290240	negative
785985704937463809	negative
785985732053766145	neutral
785985745064308736	neutral
785985768657293313	negative
785985835690782720	negative
785985842380623872	neutral
785985854359474177	positive
785986138641227776	neutral
785986393059098625	neutral
785986394300768256	neutral
785986538299617280	negative
785986667186360320	neutral
785986899286618112	negative
785987607058608128	negative
785987637408624640	negative
785987645969018881	negative
785987872151179264	positive
785987875447996416	neutral
785988088615079936	neutral
785988125495623681	neutral
785988182689087489	negative
785988203408863232	negative
785988243011624964	neutral
785988297780789248	neutral
785988430492762112	negative
785988557928144896	neutral
785988806184927233	negative
785988957494452224	negative
785989198780239872	negative
785989537075961856	negative
785989537457639424	negative
785989670920421377	neutral
785989988349517824	neutral
785990029294305281	positive
785990217559924737	negative
785990520254398464	negative
785990571307532288	negative
785990804103761920	positive
785990860710305793	neutral
785991229448355840	negative
785991537054351360	neutral
785991692868476936	neutral
785991900033613825	neutral
785991901119864832	neutral
785991960079241216	negative
785992059010375681	positive
785992250907955200	negative
785992377450332160	neutral
785992562226135040	neutral
785992820515561472	negative
785992843412271104	negative
785268260866363392	negative
785268270756687872	neutral
785268274783219713	negative
785268277643739136	neutral
785268278147051520	neutral
785268278574931969	positive
785268312133566464	neutral
785268341158051840	neutral
785268348523282433	positive
785268363266228224	neutral
785268364641968129	positive
785268368060346368	neutral
785268370010697728	neutral
785268372942577664	neutral
785268394526445568	positive
785268394610360320	positive
785268403741290496	neutral
785268404538187776	neutral
785268437757091841	positive
785268451174645761	positive
785268453011750912	neutral
785268453682929664	positive
785268461786234880	neutral
785268463426297856	positive
785268479276490752	negative
785268490395590656	negative
785268511484604416	neutral
785268536545513472	positive
785268544418242560	neutral
785268567491108864	positive
785268582036963328	neutral
785268605315407873	positive
785268606103855104	neutral
785629842846969856	neutral
785629905027534848	positive
785629944135188484	neutral
785629974229385216	neutral
785629994215178240	neutral
785630041153630208	neutral
785630054424408064	neutral
785630094018670592	neutral
785630119461289984	neutral
785630144346091521	neutral
785630182271057920	neutral
785630371081809920	positive
785630407052197888	negative
785630416086638592	neutral
785630416464150529	neutral
785630459023781888	positive
785630580566265856	positive
785630610719145984	neutral
785630621796270084	positive
785630681112150016	negative
785630694752083968	negative
785630703962689536	neutral
785630734333665280	neutral
785630752474103808	positive
785630761655361537	negative
785630774221504513	neutral
785630778327564288	negative
785630812121292800	neutral
785630825769349120	neutral
785630826528669698	neutral
785630832413151232	neutral
785992123757780992	neutral
785992152526577664	positive
785992180506693636	neutral
785992224945369088	neutral
785992285200715776	neutral
785992306805444608	neutral
785992357464465408	neutral
785992402817474564	neutral
785992423621160960	positive
785992455363694592	neutral
785992462187761665	neutral
785992503409377280	neutral
785992542294642688	positive
785992544714883072	positive
785992570874785793	neutral
785992630131974144	positive
785992745781518336	positive
785992761640153088	negative
785992773015072768	neutral
785992777725272064	neutral
785992800886136832	neutral
785992853663191044	neutral
785992888480063488	neutral
785992899473313792	neutral
785993019250049024	neutral
785993038128611328	neutral
785993082282082304	neutral
785993085251715074	positive
785993099013156864	positive
785993149391003648	positive
785993211709890560	neutral
785993268177829888	positive
785993301619011584	neutral
785993319650385920	neutral
785993349807374336	neutral
785993357331927040	positive
781409275574755329	negative
781412806843371521	negative
781440536901214208	negative
781441129698820096	neutral
781469058977988609	neutral
781488412759031810	neutral
781521148924325893	neutral
781529868710268928	neutral
781531783678431232	negative
781571481603940352	positive
781576289526382592	positive
781696306796302336	negative
781699215663697920	neutral
781708724951928833	neutral
781712439037407232	neutral
781722649772691457	neutral
781737850362589184	neutral
781747777357230081	neutral
781748572316241921	neutral
781754385072218112	neutral
781760600347185152	negative
781803605741309952	neutral
781816369478270976	neutral
781978187370815489	neutral
782015558984302592	neutral
782071052062986240	neutral
782077368835842048	positive
782109155666513920	neutral
782123882899701760	neutral
782180000279789569	neutral
782184983188430848	negative
782222172295143425	neutral
782241250233708544	neutral
782271496609734656	positive
782277530535489536	neutral
782316809462702085	neutral
782336806939299840	positive
782384286179725312	neutral
782477743808212994	positive
782744649777774597	neutral
782864724572508161	neutral
783207026151284736	neutral
783219095605043200	positive
783374276514684928	negative
783389676556132353	positive
783462923863719936	neutral
783633026416676864	neutral
783654538125250560	neutral
783685270017183744	neutral
783709424850440192	neutral
783910907097276416	negative
784033309181353984	negative
784100437225984001	negative
784139475601485825	neutral
784141892149735424	neutral
784144906323230720	neutral
784177516441313280	negative
784206500969447425	positive
784236077175406592	positive
784266200918265856	positive
784344270274605057	neutral
784355235691044864	positive
784372255983673344	neutral
784439672063746048	neutral
784544644478754817	neutral
784606139593949186	positive
784662723569258496	neutral
784696210607091712	neutral
784720191556980736	negative
784751864013291520	positive
784766431112138752	neutral
784964233368834048	neutral
785073612080361472	neutral
785085418790412288	negative
785102167812124673	neutral
785260041804713984	negative
785281972994138112	negative
785493540423933952	negative
785766967361822720	neutral
784879974276792324	negative
784883918625447936	negative
784891529173340160	negative
784893598055694336	negative
784895108281950209	negative
784896473519521793	negative
784899572493672449	positive
785158031113945089	neutral
785159612328710144	neutral
785160596031475712	neutral
785160614259941376	neutral
785161522251173888	neutral
785162739136200704	neutral
785163347838824452	neutral
785166696306860036	positive
785167038994124800	positive
785168307909455877	positive
785168514025791488	neutral
785170323041882112	neutral
785170484153446400	neutral
785171376529403905	neutral
785171684651331585	neutral
785171773058940928	neutral
785172603551875072	neutral
785175275478786048	negative
785176096341831680	positive
785180571227922432	positive
785182404319117312	neutral
785182447121989632	neutral
785183327263207424	positive
785184750105399296	neutral
785188615257149440	neutral
785189649711063040	neutral
785197402135339009	neutral
785197403355877377	positive
785207722740477952	positive
785211992307105794	neutral
785219538669465600	negative
785222967336718337	positive
785223055656247300	neutral
785227204200280065	negative
785227316477751296	positive
785237575774666752	positive
785241743524368384	neutral
785242375467720704	neutral
785245003052232704	negative
785249895380688896	neutral
785255064394838016	negative
785257576204210176	negative
785257576359456768	neutral
785261015420338176	neutral
785264481416863744	neutral
785600058750341120	neutral
785601545597362176	neutral
785601802867793920	neutral
785602326874718208	neutral
785603376906199040	neutral
785604855196942336	negative
785605108667125760	neutral
785605143265894406	neutral
785606021372870657	neutral
785608926343593984	neutral
